shipped_date,sku,channel,qty,revenue,COGS,MOQ_orders
2021-10-16,DYK69P,AWH,24,1679.66,1344.0,31752
2021-10-16,E1JSV3,AWH,148,2277.13,1481.48,40552
2021-10-16,EGSW0W,ADS,46,1544.96,1159.2,8349
2021-10-16,EHS5ZZ,ADS,340,11952.36,6069.0,108715
2021-10-16,EQ9KWS,ADS,54,2791.15,1731.24,9360
2021-10-16,ERG9J1,AWH,36,2031.62,2013.48,10332
2021-10-16,EV6MLC,AWH,80,2014.88,1645.06,19936
2021-10-16,F1K8IX,AWH,130,3092.18,3054.87,54080
2021-10-16,F1K8IX,ADI,65,1546.09,1018.29,54080
2021-10-16,FJDJ6B,AWH,260,138482.09,90921.6,3407592
2021-10-16,FQWWBN,FBA,38,2393.47,1938.71,8588
2021-10-16,FQZGEM,ADS,19,757.83,600.63,1824
2021-10-16,FRLMQ8,ADS,46,4539.56,3252.2,5428
2021-10-16,FW08N3,ADS,120,3022.32,2016.0,10488
2021-10-16,FYKGO9,AWH,13,673.22,488.12,17511
2021-10-16,G4SQOR,FBA,102,5567.77,4621.25,61880
2021-10-16,G9ABSJ,AWH,68,1379.45,1114.79,47022
2021-10-16,GB47HY,FBA,19,797.73,646.16,5738
2021-10-16,GBCZER,ADS,19,2287.33,1624.73,8113
2021-10-16,GCSJR9,AWH,23,273.38,208.98,4370
2021-10-16,GS0LA7,ADS,20,1287.72,889.0,17200
2021-10-16,GS9HRV,AWH,48,940.13,901.15,42720
2021-10-16,GSVC5Z,AWH,80,2238.88,1781.25,22672
2021-10-16,GTATHK,ADS,72,2952.43,1915.2,1128
2021-10-16,GTSQ2X,ADS,837,14331.11,9444.71,571857
2021-10-16,H1KOT5,AWH,268,9751.45,7128.8,96882
2021-10-16,H1QSM7,AWH,74,1708.36,1139.6,82362
2021-10-16,HF42M5,AWH,112,2977.63,2665.6,11280
2021-10-16,HHB8AA,ADS,62,1648.33,693.53,36146
2021-10-16,HK1R6J,AWH,54,8236.62,7560.0,31878
2021-10-16,HLC8AA,ADS,240,6716.64,6683.04,86760
2021-10-16,HNZ52S,AWH,420,12684.28,11340.0,58660
2021-10-16,HVARMV,AWH,660,11078.76,7881.72,219384
2021-10-16,HZXTA4,AWH,17,2021.81,1634.82,23766
2021-10-16,I2CVAA,FBA,120,4198.32,3610.56,159660
2021-10-16,IHB8AA,AWH,248,6766.93,5208.0,63798
2021-10-16,J4J2AC,AWH,12,1587.26,873.6,3132
2021-10-16,J5J5C3,AWH,19,1465.93,1143.8,5358
2021-10-16,JLZPTV,AWH,455,10185.63,7644.0,74256
2021-10-16,JMZ3Z1,ADS,19,1037.13,678.03,8322
2021-10-16,JQLOC6,AWH,672,15043.39,10348.8,160320
2021-10-16,JTXMAP,AWH,176,24637.54,18356.8,41920
2021-10-16,JV6C37,ADS,150,2517.9,1785.0,82080
2021-10-16,JVMXK1,ADS,76,2133.32,1596.0,26334
2021-10-16,JWQX8S,FBA,90,2392.74,1938.12,13932
2021-10-16,K17SBR,AWH,16,1254.4,864.64,26608
2021-10-16,K1RFVY,ADS,19,1382.93,1143.8,11685
2021-10-16,K3KML2,ADS,264,4320.62,1984.75,82344
2021-10-16,KCPT4X,AWH,51,4783.09,3570.0,27897
2021-10-16,KQQJGN,AWH,57,4547.8,3391.5,31521
2021-10-16,KR6KWK,AWH,16,514.98,425.6,18144
2021-10-16,KSESS3,ADS,24,420.0,336.0,2808
2021-10-16,KTW1ER,ADS,48,1477.73,1047.65,48528
2021-10-16,KVCUK1,ADS,496,12492.26,8832.77,241521
2021-10-16,KYKKWV,AWH,96,5912.26,5292.0,46584
2021-10-16,L6TY2G,ADS,74,1552.96,986.27,22644
2021-10-16,L6TY2G,AWH,74,1552.96,1036.0,22644
2021-10-16,L8EWGB,ADS,144,4352.54,4233.6,11232
2021-10-16,L91FRA,AWH,17,449.58,304.16,26571
2021-10-16,LHR5LZ,ADS,672,21111.55,10621.63,172704
2021-10-16,LMYFTL,ADS,119,4664.8,3831.8,10030
2021-10-16,LO65T4,AWH,297,8311.84,6237.0,284922
2021-10-16,LO65T4,ADS,99,2770.61,1940.4,284922
2021-10-16,LR6CM3,AWH,80,2516.64,2374.4,55008
2021-10-16,LV89FN,ADS,19,531.73,372.4,3781
2021-10-16,LYKP9L,ADS,26,2038.04,1544.09,5590
2021-10-16,M4U899,ADS,38,1386.92,1117.2,36993
2021-10-16,M5D952,ADS,216,6528.82,6350.4,9648
2021-10-16,M7SV5N,ADS,57,3151.3,2314.2,25479
2021-10-16,MJU0KH,AWH,98,2193.83,1632.68,108780
2021-10-16,MLKPQP,AWH,92,1737.51,1288.0,360456
2021-10-16,MMB3GX,ADS,24,705.26,470.4,15336
2021-10-16,MMB3GX,FBA,24,705.26,385.73,15336
2021-10-16,MR96NR,AWH,16,2015.78,1310.4,12000
2021-10-16,MRSB7D,AWH,80,4756.64,3091.2,18880
2021-10-16,MS0NS9,AWH,32,805.95,627.2,52224
2021-10-16,MWRVT7,AWH,144,6045.98,4472.5,129222
2021-10-16,MZTCMS,AWH,336,8932.9,5997.6,81856
2021-10-16,NHTPU7,ADS,102,2617.52,2856.0,30362
2021-10-16,NHTPU7,AWH,17,436.25,476.0,30362
2021-10-16,NLDP86,AWH,637,17827.08,14268.8,513513
2021-10-16,NLDP86,ADS,182,5093.45,3503.5,513513
2021-10-16,NPCIZC,AWH,24,285.26,184.8,31248
2021-10-16,NQE6UW,AWH,20,587.72,420.0,17940
2021-10-16,O8KCMG,ADS,120,21502.32,15170.4,10480
2021-10-16,OYKZMV,AWH,284,19876.02,15108.8,13632
2021-10-16,PH5TRN,ADS,114,3982.02,2745.12,9690
2021-10-16,PH5TRN,AWH,57,1991.01,1476.3,9690
2021-10-16,PH5TRN,FBA,38,1382.67,1119.96,9690
2021-10-16,PJK487,ADS,24,2049.26,1506.96,12816
2021-10-16,PK8W0F,AWH,80,2574.88,1904.0,2560
2021-10-16,Q1KPKF,ADS,68,3235.85,1904.0,188904
2021-10-16,QJBAVK,AWH,392,9872.91,6783.17,174342
2021-10-16,QL15HY,AWH,96,4568.26,3447.36,23172
2021-10-16,QX669B,AWH,30,566.58,504.0,150030
2021-10-16,QYKP3H,ADS,57,2991.7,2831.3,10412
2021-10-16,R1B226,ADS,105,2791.53,1764.0,10785
2021-10-16,R1F3KU,ADS,136,8375.7,5628.22,52632
2021-10-16,R1F3KU,ADI,17,1046.96,703.53,52632
2021-10-16,R28JCY,AWH,80,1790.88,1134.56,65280
2021-10-16,R3K35G,ADS,52,5175.35,4148.14,12662
2021-10-16,RDBMXD,ADS,24,537.26,403.2,4608
2021-10-16,RHA8AA,AWH,324,4531.46,2921.18,102654
2021-10-16,RT0Z1S,AWH,17,451.96,274.41,5117
2021-10-16,RXL6UC,ADS,114,5584.4,3990.0,11666
2021-10-16,RYEMHT,AWH,15,283.29,236.46,112095
2021-10-16,S14SRA,ADS,450,22169.7,14628.6,82650
2021-10-16,S3JSML,AWH,34,1232.36,1197.38,82450
2021-10-16,S3KM6D,AWH,396,18844.06,12196.8,97344
2021-10-16,SC13HN,FBA,72,2821.39,2285.33,9936
2021-10-16,SFN1EQ,ADS,133,3163.54,1675.8,4902
2021-10-16,SHA8AA,ADS,54,1057.64,566.24,23436
2021-10-16,SHCGAG,AWH,24,1847.66,1545.6,14616
2021-10-16,SHZ5Y2,ADS,528,22464.29,12721.63,116952
2021-10-16,SVXKJD,AWH,18,1224.47,1110.82,13572
2021-10-16,SYKDWG,FBM,12,890.23,721.09,15876
2021-10-16,TGSLCJ,ADS,946,19852.76,12462.6,250604
2021-10-16,THA8AA,AWH,810,19115.46,13415.22,238032
2021-10-16,TR3GMZ,AWH,32,985.15,806.4,30480
2021-10-16,TVBFCC,ADS,19,691.33,505.4,4541
2021-10-16,TXSGZ5,AWH,832,11636.35,9301.82,101984
2021-10-16,UBMLKV,ADS,24,11758.32,8820.0,96
2021-10-16,UHA8AA,ADS,108,3022.49,2039.69,42552
2021-10-16,UKQ8XU,AWH,16,1088.19,709.86,46992
2021-10-16,UPJIR1,ADS,36,619.42,302.4,20628
2021-10-16,UPJIR1,FBA,12,206.47,167.24,20628
2021-10-16,UWEQYD,AWH,30,793.8,693.0,35130
2021-10-16,UYKM1M,ADS,91,6368.73,5733.0,10933
2021-10-16,V1KLV1,AWH,66,1847.08,1348.12,251460
2021-10-16,V4KTTK,AWH,72,1924.27,1517.04,23544
2021-10-16,V6TZLZ,ADS,38,1595.47,1201.26,1824
2021-10-16,V8SEQG,AWH,1352,17015.91,13600.86,910416
2021-10-16,VHA8AA,ADS,108,3022.49,2482.7,43146
2021-10-16,VJ00JJ,AWH,1078,24394.16,17959.48,612108
2021-10-16,VJK56C,AWH,902,63127.37,50931.02,707742
2021-10-16,VJZPSX,ADS,38,2018.94,984.2,26106
2021-10-16,VLMPCV,AWH,182,2290.65,1783.6,75894
2021-10-16,VMBQAA,ADS,110,2924.46,2002.0,181830
2021-10-16,VMJZXR,AWH,75,3988.95,3236.73,12825
2021-10-16,VQ78GS,ADS,36,1101.74,957.6,21978
2021-10-16,VQQQH5,ADS,95,6648.67,4419.59,38418
2021-10-16,VTUKT7,ADS,96,4596.48,2993.09,6912
2021-10-16,VX8YHG,ADS,19,2180.93,1489.6,39064
2021-10-16,VXS4Z2,AWH,41,860.43,582.04,63632
2021-10-16,VYKBYK,AWH,72,5240.59,4032.0,22464
2021-10-16,W9BAAA,ADS,168,4233.6,3057.6,370440
2021-10-16,W9BAAA,FBA,56,1411.2,1199.52,370440
2021-10-16,X2WL99,ADS,19,1396.23,1025.96,10754
2021-10-16,X3K31C,ADS,91,5859.13,3828.37,43797
2021-10-16,X640UQ,FBA,95,1195.67,1064.15,7505
2021-10-16,X6CD5M,ADS,24,3358.32,2553.6,480
2021-10-16,X7M3H0,ADS,38,2127.47,1486.94,3230
2021-10-16,XBD1N3,AWH,17,1570.56,1118.6,13362
2021-10-16,XD8YCA,ADS,168,6350.4,4821.6,3144
2021-10-16,XDYFFX,AWH,405,5349.08,3112.83,205983
2021-10-16,XGKXVP,ADS,60,3359.16,2183.16,7520
2021-10-16,XL4P9Z,AWH,455,9867.13,7644.0,169442
2021-10-16,XL7BBV,ADS,34,761.6,571.2,20553
2021-10-16,XNJWLX,ADS,76,2871.74,1968.4,42123
2021-10-16,XPHIGW,AWH,48,1074.53,571.2,5832
2021-10-16,XXBFAA,AWH,280,9796.08,8101.86,320544
2021-10-16,XXMPSM,ADS,80,5342.4,4200.0,9280
2021-10-16,XZBC0W,AWH,17,1517.01,1535.1,25041
2021-10-16,Y3K3K2,ADS,26,4913.64,3717.53,20176
2021-10-16,Y3KMCI,AWH,624,11129.66,8951.88,177312
2021-10-16,Y3KMCI,ADI,24,428.06,,177312
2021-10-16,Y5LLLM,ADS,24,738.86,537.6,6984
2021-10-16,Y6HWKQ,AWH,1476,42733.15,30996.0,410000
2021-10-16,YCJJRJ,AWH,195,3445.47,2903.25,93570
2021-10-16,YJZM4C,ADS,76,2654.68,1649.2,7676
2021-10-16,YN99RP,ADS,24,3190.32,2347.63,6288
2021-10-16,YXSGGN,AWH,544,11416.38,9908.42,157152
2021-10-16,YXSGGN,FBA,32,693.95,575.98,157152
2021-10-16,Z4G4S2,ADS,22,822.05,445.06,38742
2021-10-16,Z4G4S2,AWH,22,822.05,539.0,38742
2021-10-16,ZJPWMV,AWH,40,1287.44,952.0,7800
2021-10-16,ZKMHR8,ADS,170,10469.62,6521.2,83844
2021-10-16,ZL9PAU,AWH,276,5019.34,3864.0,161368
2021-10-16,ZQZPT9,ADS,72,4262.83,2973.6,8172
2021-10-18,0FKFLA,AWH,870,19442.22,15674.4,427545
2021-10-18,0KE9RZ,AWH,40,1175.44,840.0,2520
2021-10-18,13KMDL,AWH,372,9948.12,7174.61,158136
2021-10-18,1BAT7W,FBA,20,1623.72,1331.45,2520
2021-10-18,1JKADT,AWH,1568,21559.61,19106.47,978040
2021-10-18,1JKADT,ADI,392,5427.63,,978040
2021-10-18,1TVFJ2,AWH,22,654.5,256.1,12705
2021-10-18,1TVFJ2,FBA,11,292.45,236.88,12705
2021-10-18,1W31XM,AWH,68,6659.24,6128.02,36261
2021-10-18,1WTQ7A,AWH,60,1007.16,798.0,40995
2021-10-18,1XS4TA,AWH,205,3157.0,2010.15,74374
2021-10-18,2GD6ZW,AWH,24,1847.66,1495.2,2640
2021-10-18,33KM7A,AWH,264,9748.7,7305.82,206856
2021-10-18,33KM7A,ADI,48,1780.13,2837.02,206856
2021-10-18,3JT08X,AWH,490,12341.14,8651.83,233730
2021-10-18,3RQKGC,ADI,128,7546.11,4689.66,45936
2021-10-18,3XJ3LD,AWH,85,6186.81,5712.0,25364
2021-10-18,3XSG8S,AWH,128,1899.52,1075.2,37696
2021-10-18,44SQ3H,AWH,340,14194.8,12817.73,158168
2021-10-18,48CE59,AWH,468,7200.65,4760.03,370344
2021-10-18,48CE59,FBA,26,400.04,328.03,370344
2021-10-18,4HSDFL,AWH,405,8499.33,7081.83,187560
2021-10-18,4HYCQW,AWH,231,9297.75,6432.43,81840
2021-10-18,4JG1BP,AWH,10,125.86,105.0,31920
2021-10-18,4JRLXP,AWH,36,604.3,456.12,19008
2021-10-18,4JUD27,AWH,60,2100.0,1470.0,11880
2021-10-18,4OCITK,AWH,1767,26717.04,18545.25,908610
2021-10-18,4OCITK,ADI,62,937.44,,908610
2021-10-18,4WBTEM,FBA,23,804.68,659.84,35926
2021-10-18,4YT2UF,AWH,48,895.78,1041.6,41952
2021-10-18,58CEBZ,AWH,759,9552.77,6729.03,270006
2021-10-18,666N8Y,AWH,55,615.23,693.0,3443
2021-10-18,67LPLP,AWH,1932,70297.75,58153.2,1337496
2021-10-18,6HSD4J,AWH,490,23660.14,16518.88,377398
2021-10-18,6HZE4G,AWH,110,4110.26,2541.0,47058
2021-10-18,6L8PXB,AWH,184,2058.22,1803.2,265788
2021-10-18,6RA0AE,AWH,48,4132.13,3251.14,54816
2021-10-18,6RXJTU,AWH,48,4568.93,3193.34,17520
2021-10-18,6ZS8QG,AWH,68,11895.24,9093.27,17034
2021-10-18,6ZWDP6,AWH,255,15768.69,12732.52,146319
2021-10-18,7QMBXN,AWH,120,7224.0,5040.0,9000
2021-10-18,7XC2M1,AWH,33,877.34,646.8,6886
2021-10-18,7XL27C,AWH,238,17369.72,13661.2,61438
2021-10-18,815SZ1,AWH,148,4785.28,2107.22,41736
2021-10-18,84K8NY,AWH,24,2099.66,1512.0,21072
2021-10-18,87Y9K0,AWH,18,302.15,226.8,12060
2021-10-18,87Y9K0,FBA,18,302.15,183.71,12060
2021-10-18,8KTPVD,AWH,40,1175.44,840.0,10680
2021-10-18,8LCPHF,AWH,819,14332.5,16052.4,193648
2021-10-18,8SH1DW,AWH,32,1164.35,896.0,44688
2021-10-18,9HUCZT,FBA,48,1141.73,936.22,15696
2021-10-18,9LPCPF,AWH,144,4995.65,3194.86,65988
2021-10-18,9O55HC,AWH,396,6647.26,5544.0,180576
2021-10-18,9VU695,AWH,140,1762.04,2471.56,133320
2021-10-18,9YP2R5,AWH,60,629.16,588.0,17250
2021-10-18,A9WS0A,AWH,158,2983.99,2654.4,389154
2021-10-18,AJWJGT,AWH,64,2597.5,2288.16,35088
2021-10-18,AL67D0,AWH,57,3116.99,2394.0,38874
2021-10-18,B88A3K,AWH,230,3860.78,2076.9,42390
2021-10-18,BCLS4F,AWH,144,7255.58,5140.8,47920
2021-10-18,BFTBBT,AWH,68,1903.05,1637.44,61744
2021-10-18,BJ30D6,AWH,882,20979.25,15793.09,413168
2021-10-18,C3KMT3,AWH,24,1847.66,1008.0,53784
2021-10-18,CPKIH7,FBA,12,234.36,189.83,5100
2021-10-18,CYU4FH,AWH,32,1391.04,1204.22,72288
2021-10-18,CYU4FH,FBA,16,738.98,598.57,72288
2021-10-18,D3K11D,AWH,166,1392.08,1394.4,14276
2021-10-18,DJ6DWL,AWH,100,2938.6,2100.0,5580
2021-10-18,DLH4WS,AWH,20,1567.72,1260.0,28260
2021-10-18,DYK69P,AWH,72,5038.99,4032.0,31752
2021-10-18,E1JSV3,AWH,74,1034.96,740.74,40552
2021-10-18,ERG9J1,AWH,90,5079.06,5033.7,10332
2021-10-18,EV6MLC,AWH,48,1208.93,1032.42,19936
2021-10-18,F1K8IX,ADI,195,4638.27,1018.29,54080
2021-10-18,F1K8IX,AWH,130,3092.18,5091.45,54080
2021-10-18,FGPG5X,FBA,20,2043.72,1675.85,500
2021-10-18,FJDJ6B,AWH,260,156036.16,102286.8,3407592
2021-10-18,FQWWBN,FBA,38,2393.47,1938.71,8588
2021-10-18,FYKGO9,AWH,26,1346.44,976.25,17511
2021-10-18,G4SQOR,FBA,34,1855.92,1540.42,61880
2021-10-18,G9ABSJ,AWH,85,1724.31,1373.97,47022
2021-10-18,GOL53F,AWH,99,2765.07,1663.2,54054
2021-10-18,GS9HRV,AWH,64,1253.5,1180.48,42720
2021-10-18,GSVC5Z,AWH,32,895.55,697.31,22672
2021-10-18,H1KOT5,AWH,402,14627.17,10693.2,96882
2021-10-18,H1QSM7,AWH,222,5125.09,3833.2,82362
2021-10-18,HK1R6J,AWH,90,13727.7,11629.3,31878
2021-10-18,HNZ52S,AWH,240,7241.36,6463.8,58660
2021-10-18,HVARMV,AWH,858,14402.39,10318.31,219384
2021-10-18,HVARMV,FBA,264,4431.5,3811.09,219384
2021-10-18,HZXTA4,AWH,51,6065.43,4557.94,23766
2021-10-18,I2CVAA,FBA,120,4198.32,3610.56,159660
2021-10-18,I2CVAA,AWH,60,2351.16,1760.64,159660
2021-10-18,IHB8AA,AWH,372,10150.39,7812.0,63798
2021-10-18,J5J5C3,AWH,38,2931.85,2287.6,5358
2021-10-18,JLZPTV,AWH,455,10185.63,7644.0,74256
2021-10-18,JQLOC6,AWH,576,12894.34,9168.77,160320
2021-10-18,JRQYHZ,AWH,16,362.66,261.86,5376
2021-10-18,JTXMAP,AWH,144,20157.98,15019.2,41920
2021-10-18,JWQX8S,FBA,54,1435.64,1162.87,13932
2021-10-18,K17SBR,AWH,80,6272.0,4323.2,26608
2021-10-18,KCPT4X,AWH,17,1594.36,1190.0,27897
2021-10-18,KQQJGN,AWH,19,1515.93,1130.5,31521
2021-10-18,KYKKWV,AWH,108,6651.29,5292.0,46584
2021-10-18,L6TY2G,AWH,74,1552.96,1036.0,22644
2021-10-18,L91FRA,AWH,34,899.16,565.96,26571
2021-10-18,LO65T4,AWH,396,11082.46,8316.0,284922
2021-10-18,LOZ57L,AWH,297,3322.24,2910.6,96525
2021-10-18,LR6CM3,AWH,112,3523.3,3337.6,55008
2021-10-18,LR6CM3,FBA,16,514.98,417.13,55008
2021-10-18,LWE5XT,FBA,36,1083.1,877.31,3816
2021-10-18,MJU0KH,AWH,196,4387.66,3265.36,108780
2021-10-18,MLKPQP,AWH,184,3475.02,2576.0,360456
2021-10-18,MR96NR,AWH,96,12094.66,7862.4,12000
2021-10-18,MRC6CX,AWH,16,2687.78,1830.08,7296
2021-10-18,MRSB7D,AWH,64,3805.31,2472.96,18880
2021-10-18,MS0NS9,AWH,64,1611.9,1254.4,52224
2021-10-18,MWRVT7,AWH,126,5290.24,3903.48,129222
2021-10-18,MZTCMS,AWH,320,8507.52,5712.0,81856
2021-10-18,NDRFT1,FBA,20,3972.92,3257.79,2160
2021-10-18,NLDP86,AWH,455,12733.63,8918.0,513513
2021-10-18,NPCIZC,AWH,48,570.53,369.6,31248
2021-10-18,OYKZMV,AWH,213,14907.02,11331.6,13632
2021-10-18,PH5TRN,AWH,19,663.67,492.1,9690
2021-10-18,PK8W0F,AWH,40,1287.44,952.0,2560
2021-10-18,QJBAVK,AWH,98,2468.23,1695.79,174342
2021-10-18,QL15HY,AWH,36,1713.1,1265.71,23172
2021-10-18,QX669B,AWH,30,566.58,504.0,150030
2021-10-18,R28JCY,AWH,176,3939.94,2496.03,65280
2021-10-18,RHA8AA,AWH,702,9818.17,6329.23,102654
2021-10-18,RYEMHT,AWH,60,1133.16,945.84,112095
2021-10-18,S3JSML,AWH,51,1993.49,1197.38,82450
2021-10-18,S3KM6D,AWH,192,9136.51,6283.2,97344
2021-10-18,SC13HN,FBA,18,705.35,571.33,9936
2021-10-18,SHCGAG,AWH,144,11085.98,9273.6,14616
2021-10-18,SVXKJD,AWH,90,6122.34,5554.08,13572
2021-10-18,TGSLCJ,FBA,43,1022.8,859.15,250604
2021-10-18,THA8AA,AWH,972,21759.19,16098.26,238032
2021-10-18,TXSGZ5,AWH,448,6265.73,4861.7,101984
2021-10-18,UJEVZV,AWH,32,1007.55,716.8,5888
2021-10-18,UKQ8XU,AWH,80,5440.96,3549.28,46992
2021-10-18,UZHHHQ,AWH,43,541.2,361.2,4816
2021-10-18,V1KLV1,AWH,330,9235.38,6378.37,251460
2021-10-18,V8SEQG,AWH,1092,13741.0,9844.38,910416
2021-10-18,VJ00JJ,AWH,196,4523.48,3265.36,612108
2021-10-18,VJK56C,AWH,656,45910.82,37189.46,707742
2021-10-18,VLMPCV,AWH,182,2290.65,1783.6,75894
2021-10-18,VMJZXR,AWH,90,4786.74,3902.64,12825
2021-10-18,VX8YHG,FBA,19,2180.93,1766.56,39064
2021-10-18,VXS4Z2,AWH,164,3441.7,2459.02,63632
2021-10-18,VYKBYK,AWH,288,20962.37,16128.0,22464
2021-10-18,XDYFFX,AWH,243,3058.4,1867.7,205983
2021-10-18,XL4P9Z,AWH,182,3946.85,3057.6,169442
2021-10-18,XPHIGW,AWH,36,805.9,428.4,5832
2021-10-18,XXBFAA,AWH,616,21551.38,18075.9,320544
2021-10-18,Y3KMCI,AWH,744,13269.98,10573.08,177312
2021-10-18,Y3KMCI,ADI,12,214.03,,177312
2021-10-18,Y6HWKQ,AWH,1722,52495.74,36162.0,410000
2021-10-18,YCJJRJ,AWH,180,3181.08,2677.5,93570
2021-10-18,YXSGGN,AWH,672,14102.59,12199.04,157152
2021-10-18,YXSGGN,FBA,64,1387.9,1151.96,157152
2021-10-18,Z4G4S2,AWH,11,411.03,539.0,38742
2021-10-18,ZJPWMV,AWH,60,1931.16,1428.0,7800
2021-10-18,ZL9PAU,AWH,92,1673.11,1288.0,161368
2021-10-20,089A0E,AWH,10,186.62,154.0,56460
2021-10-20,0FKFLA,AWH,1245,25285.26,22428.0,427545
2021-10-20,11HSH1,FBM,75,3463.95,3013.64,96300
2021-10-20,13KMDL,AWH,540,14414.57,10453.13,158136
2021-10-20,1JKADT,AWH,1568,21710.53,17945.76,978040
2021-10-20,1JKADT,ADI,392,5427.63,,978040
2021-10-20,1TVFJ2,AWH,33,967.89,402.4,12705
2021-10-20,1W31XM,AWH,0,0.0,1532.01,36261
2021-10-20,1WTQ7A,AWH,30,503.58,399.0,40995
2021-10-20,1XS4TA,AWH,246,3788.4,2488.29,74374
2021-10-20,2GD6ZW,AWH,24,1847.66,1495.2,2640
2021-10-20,2HFQEL,FBA,20,1399.72,1147.77,3120
2021-10-20,33KM7A,AWH,348,12905.93,9237.31,206856
2021-10-20,33KM7A,ADI,60,2225.16,2837.02,206856
2021-10-20,3JT08X,AWH,392,9872.91,6897.04,233730
2021-10-20,3RQKGC,ADI,96,5659.58,3517.25,45936
2021-10-20,3XJ3LD,AWH,68,4949.45,4569.6,25364
2021-10-20,3XSG8S,AWH,32,474.88,288.96,37696
2021-10-20,413SNL,AWH,148,3727.53,2693.6,23976
2021-10-20,44SQ3H,AWH,374,15545.68,13935.85,158168
2021-10-20,48CE59,AWH,884,13601.22,9303.84,370344
2021-10-20,48CE59,FBA,26,400.04,328.03,370344
2021-10-20,49V8HT,AWH,23,289.48,241.18,4071
2021-10-20,4HSDFL,AWH,540,11332.44,9442.44,187560
2021-10-20,4HYCQW,AWH,209,8412.25,5819.81,81840
2021-10-20,4JG1BP,AWH,120,1510.32,1260.0,31920
2021-10-20,4JRLXP,AWH,18,302.15,228.06,19008
2021-10-20,4JUD27,AWH,20,700.0,490.0,11880
2021-10-20,4OCITK,AWH,1240,18748.8,13030.42,908610
2021-10-20,4OCITK,ADI,62,937.44,,908610
2021-10-20,4YT2UF,AWH,96,1791.55,2083.2,41952
2021-10-20,58CEBZ,AWH,660,8306.76,5731.11,270006
2021-10-20,666N8Y,AWH,33,369.14,415.8,3443
2021-10-20,67LPLP,AWH,260,80340.29,66460.8,1337496
2021-10-20,6HSD4J,AWH,833,40222.24,28082.1,377398
2021-10-20,6HZE4G,AWH,77,2877.18,1778.7,47058
2021-10-20,6L8PXB,AWH,368,4116.45,3606.4,265788
2021-10-20,6RA0AE,AWH,32,2650.59,2091.71,54816
2021-10-20,6RXJTU,AWH,16,1522.98,1064.45,17520
2021-10-20,6ZS8QG,AWH,34,5947.62,4804.74,17034
2021-10-20,6ZWDP6,AWH,289,17871.18,14233.35,146319
2021-10-20,7QMBXN,AWH,20,1204.0,840.0,9000
2021-10-20,7XC2M1,AWH,22,584.89,431.2,6886
2021-10-20,7XL27C,AWH,272,19851.1,15612.8,61438
2021-10-20,815SZ1,AWH,222,7176.37,3087.28,41736
2021-10-20,84K8NY,AWH,24,2099.66,1512.0,21072
2021-10-20,87Y9K0,AWH,18,302.15,226.8,12060
2021-10-20,8LCPHF,AWH,819,14332.5,16052.4,193648
2021-10-20,8SH1DW,AWH,16,582.18,448.0,44688
2021-10-20,9LPCPF,AWH,108,3485.16,2438.86,65988
2021-10-20,9O55HC,AWH,396,6647.26,5544.0,180576
2021-10-20,9VU695,AWH,90,1258.74,1588.86,133320
2021-10-20,9YP2R5,AWH,105,1101.03,1029.0,17250
2021-10-20,A1ZSVH,AWH,74,1397.56,663.04,66822
2021-10-20,A9WS0A,AWH,474,9283.76,8062.74,389154
2021-10-20,AJWJGT,AWH,64,2597.5,1830.53,35088
2021-10-20,AL67D0,AWH,171,9350.96,7182.0,38874
2021-10-20,B1HE29,AWH,54,452.84,297.86,9963
2021-10-20,B88A3K,AWH,140,2350.04,1264.2,42390
2021-10-20,BCLS4F,AWH,112,5643.23,3998.4,47920
2021-10-20,BFTBBT,AWH,136,3806.1,3160.64,61744
2021-10-20,BJ30D6,AWH,490,11655.14,8773.94,413168
2021-10-20,CYU4FH,AWH,176,7640.64,7225.34,72288
2021-10-20,D3K11D,AWH,83,696.04,697.2,14276
2021-10-20,DJ6DWL,AWH,60,1763.16,1260.0,5580
2021-10-20,DYK69P,AWH,60,4199.16,3360.0,31752
2021-10-20,E1JSV3,AWH,74,1034.96,740.74,40552
2021-10-20,ERG9J1,AWH,18,1015.81,1006.74,10332
2021-10-20,EV6MLC,AWH,96,2417.86,2064.83,19936
2021-10-20,F1K8IX,AWH,260,6184.36,4073.16,54080
2021-10-20,FJDJ6B,AWH,260,148234.35,95972.8,3407592
2021-10-20,FQWWBN,FBA,19,1196.73,969.35,8588
2021-10-20,FYKGO9,AWH,39,2019.65,1464.37,17511
2021-10-20,G4SQOR,AWH,68,3712.32,2856.0,61880
2021-10-20,G4SQOR,FBA,68,3712.32,2370.48,61880
2021-10-20,G9ABSJ,AWH,51,1034.59,836.09,47022
2021-10-20,GS9HRV,AWH,48,940.13,859.04,42720
2021-10-20,GSVC5Z,AWH,64,1791.1,1419.94,22672
2021-10-20,GTSQ2X,FBA,62,1214.33,1007.9,571857
2021-10-20,H1KOT5,AWH,201,7125.99,5346.6,96882
2021-10-20,HF42M5,AWH,16,425.38,380.8,11280
2021-10-20,HK1R6J,AWH,72,10982.16,9432.86,31878
2021-10-20,HMZQ2S,AWH,10,342.86,252.0,290
2021-10-20,HNZ52S,AWH,380,11435.06,10199.7,58660
2021-10-20,HVARMV,AWH,1122,17170.69,13493.17,219384
2021-10-20,HZXTA4,AWH,17,2021.81,1520.82,23766
2021-10-20,I2CVAA,AWH,60,2351.16,1760.64,159660
